YDR043C	60	60	0
YDR044W	64	64	0
YDR045C	24	24	0
YDR046C	338	338	0
YDR047W	72	69	3
YDR048C	0	0	6
YDR049W	160	166	0
YDR050C	1261	1262	0
YDR051C	47	47	0
YDR052C	244	264	1
YDR053W	0	1	20
YDR054C	200	200	2
YDR055W	81	81	0
YDR056C	87	87	0
YDR057W	64	64	1
YDR058C	6	6	0
tR(UCU)D	0	0	0
tD(GUC)D	0	6	0
YDR059C	3	3	0
YDR060W	1322	1322	0
YDR061W	101	101	1
YDR062W	311	311	1
YDR063W	32	32	0
YDR064W	1549	1549	0
YDR065W	8	8	0
YDR066C	21	8	13
YDR067C	64	56	8
YDR068W	55	55	0
YDR069C	77	77	0
YDR070C	11	11	0
YDR071C	123	123	0
YDR072C	463	461	3
YDR073W	48	48	0
YDR074W	183	177	6
YDR075W	148	148	0
YDR076W	19	14	5
YDR077W	3908	3914	0
YDR078C	15	3	12
YDR079W	11	11	0
YDR079C-A	12	12	0
YDR080W	126	118	9
YDR081C	319	319	0
YDR082W	16	11	5
YDR083W	530	530	0
YDR084C	39	39	0
YDR085C	51	51	0
YDR086C	269	269	0
YDR087C	272	272	0
YDR088C	73	73	0
tR(ACG)D	0	0	0
YDR089W	90	90	0
YDR090C	67	67	0
YDR091C	407	407	0
YDR092W	78	78	0
YDR093W	399	400	0
YDR094W	0	0	0
YDR095C	6	0	6
YDR096W	159	159	0
YDR097C	230	230	1
YDR098C	83	83	0
tQ(UUG)D2	5	5	0
YDR098C-B	3	5	0
YDR098C-A	0	0	0
YDR099W	499	499	0
YDR100W	21	21	0
YDR101C	410	410	0
YDR102C	0	0	0
YDR103W	264	264	0
YDR104C	176	174	2
YDR105C	46	46	0
YDR106W	5	5	0
tI(AAU)D	0	0	0
YDR107C	66	43	23
YDR108W	87	87	0
YDR109C	68	68	0
YDR110W	190	183	7
YDR111C	82	92	1
YDR112W	3	0	14
YDR113C	54	54	0
YDR114C	0	0	6
YDR115W	4	10	0
YDR116C	87	90	1
YDR117C	123	123	0
YDR118W	35	35	0
YDR118W-A	1	0	1
YDR119W	285	285	0
YDR119W-A	0	0	0
YDR120C	385	385	0
YDR121W	105	103	2
YDR122W	423	423	0
YDR123C	97	97	0
YDR124W	14	6	8
YDR125C	12	12	1
YDR126W	50	48	3
YDR127W	645	645	1
YDR128W	269	269	0
YDR129C	294	294	0
YDR130C	57	48	9
YDR131C	25	25	0
YDR132C	34	34	0
YDR133C	17	17	0
YDR134C	241	242	0
YDR135C	610	610	0
YDR136C	2	1	1
YDR137W	110	110	0
YDR138W	261	261	2
YDR139C	37	37	0
YDR140W	56	37	19
YDR141C	335	323	13
YDR142C	58	58	0
YDR143C	347	347	0
YDR144C	139	136	3
YDR145W	393	393	0
YDR146C	190	190	0
YDR147W	54	55	0
YDR148C	80	80	0
YDR149C	3	0	56
YDR150W	741	794	1
YDR151C	82	82	0
YDR152W	184	184	0
YDR153C	231	231	0
YDR154C	8	1	7
YDR155C	378	378	0
YDR156W	261	261	0
YDR157W	9	8	1
YDR158W	198	198	0
YDR159W	376	376	0
YDR160W	67	67	0
YDR161W	200	200	0
YDR162C	63	63	0
YDR163W	34	34	0
YDR164C	136	138	0
YDR165W	186	186	0
YDR166C	237	245	0
YDR167W	71	71	0
YDR168W	246	246	0
YDR169C	217	217	0
YDR169C-A	0	0	0
YDR170C	1043	1045	4
tQ(UUG)D3	4	4	0
YDR170W-A	33	17	16
YDR171W	89	87	2
YDR172W	659	659	0
YDR173C	31	31	0
YDR174W	156	156	0
YDR175C	85	85	0
YDR176W	253	253	5
YDR177W	99	99	0
YDR178W	36	36	0
YDR179C	0	0	0
YDR179W-A	34	31	4
YDR180W	177	177	0
YDR181C	84	84	0
YDR182W	162	162	0
YDR182W-A	0	0	0
YDR183W	23	23	0
YDR183C-A	15	15	0
YDR184C	178	178	1
YDR185C	10	1	9
YDR186C	431	431	0
YDR187C	1	2	76
YDR188W	324	399	2
YDR189W	225	225	1
YDR190C	204	204	0
YDR191W	32	32	0
YDR192C	44	49	0
YDR193W	0	0	5
YDR194C	1113	1113	0
YDR194W-A	0	0	0
YDR195W	152	152	0
YDR196C	49	48	1
YDR197W	71	65	9
YDR198C	82	82	0
YDR199W	0	0	31
YDR200C	87	118	0
YDR201W	3	3	0
YDR202C	10	10	0
YDR203W	0	0	0
YDR204W	25	25	0
YDR205W	65	65	0
YDR206W	126	126	1
YDR207C	114	114	0
YDR208W	468	468	0
YDR209C	15	0	41
YDR210W	0	26	0
YDR210W-B	16	16	0
YDR210W-A	0	0	0
YDR210C-D	22	22	0
YDR210C-C	0	0	0
tI(UAU)D	2	2	0
YDR211W	444	444	0
YDR212W	645	643	2
YDR213W	170	174	0
YDR214W	85	85	0
YDR215C	2	0	2
YDR216W	184	184	3
YDR217C	268	268	0
YDR218C	2	0	3
YDR219C	114	114	0
YDR220C	8	8	0
YDR221W	149	148	1
YDR222W	24	15	9
YDR223W	11	7	4
YDR224C	216	216	0
YDR225W	516	511	5
YDR226W	243	243	0
YDR227W	219	219	1
YDR228C	207	207	0
YDR229W	127	128	0
YDR230W	0	0	32
YDR231C	8	37	3
YDR232W	648	648	1
YDR233C	499	499	0
YDR234W	267	266	6
YDR235W	48	48	0
YDR236C	21	21	0
YDR237W	62	61	2
YDR238C	696	696	0
YDR239C	110	110	2
YDR240C	96	96	0
YDR241W	16	16	0
tY(GUA)D	10	10	0
YDR242W	45	21	32
YDR243C	64	59	5
YDR244W	170	170	0
YDR245W	344	344	0
YDR246W	76	76	0
YDR246W-A	2	1	1
YDR247W	36	36	0
YDR248C	9	9	0
YDR249C	33	33	0
YDR250C	0	0	0
YDR251W	273	273	0
YDR252W	2	2	0
YDR253C	3	0	3
YDR254W	43	31	13
YDR255C	29	14	15
YDR256C	41	11	30
YDR257C	102	102	0
YDR258C	58	58	0
YDR259C	16	16	0
YDR260C	67	67	0
YDR261C	131	126	5
tS(AGA)D2	2	7	0
YDR261W-B	12	12	0
YDR261W-A	0	0	0
YDR261C-D	10	11	0
YDR261C-C	0	0	0
tG(GCC)D2	3	3	0
YDR262W	105	105	0
YDR263C	13	13	1
YDR264C	373	373	0
YDR265W	29	26	3
YDR266C	344	344	0
YDR267C	38	38	0
YDR268W	27	26	1
YDR269C	0	3	3
YDR270W	55	74	3
YDR271C	0	0	16
YDR272W	69	69	0
YDR273W	6	6	0
YDR274C	17	0	17
YDR275W	29	29	0
YDR276C	183	179	4
YDR277C	97	97	0
YDR278C	2	2	0
tE(CUC)D	0	0	0
YDR279W	36	36	0
YDR280W	92	92	0
YDR281C	16	13	3
YDR282C	54	54	0
YDR283C	429	429	0
YDR284C	46	46	0
YDR285W	29	28	1
YDR286C	9	9	0
YDR287W	32	22	10
YDR288W	68	68	0
YDR289C	38	38	0
YDR290W	0	0	0
YDR291W	83	82	1
YDR292C	295	295	2
YDR293C	630	639	1
YDR294C	203	202	1
YDR295C	81	81	1
YDR296W	67	67	0
YDR297W	170	170	0
YDR298C	79	79	0
YDR299W	476	471	5
YDR300C	117	117	0
YDR301W	334	334	0
YDR302W	33	28	5
YDR303C	214	214	0
YDR304C	172	172	0
YDR305C	25	25	0
YDR306C	106	106	0
tV(CAC)D	5	5	0
YDR307W	80	67	13
YDR308C	23	23	0
YDR309C	279	279	0
YDR310C	415	415	0
YDR311W	161	161	0
YDR312W	161	161	0
YDR313C	72	72	0
YDR314C	38	38	0
YDR315C	10	10	0
YDR316W	71	71	0
tF(GAA)D	17	17	0
YDR316W-B	1	1	0
YDR316W-A	0	0	0
YDR317W	14	8	6
YDR318W	43	34	9
YDR319C	44	44	0
YDR320C	124	124	0
YDR320C-A	30	35	2
YDR320W-B	1	1	7
YDR321W	151	151	0
YDR322W	54	54	0
YDR322C-A	78	78	0
YDR323C	27	27	1
YDR324C	719	719	0
YDR325W	102	102	5
YDR326C	750	750	0
YDR327W	17	0	44
YDR328C	65	92	0
YDR329C	86	86	0
YDR330W	50	50	0
YDR331W	116	115	1
YDR332W	32	32	0
YDR333C	190	190	0
YDR334W	624	624	5
YDR335W	314	314	0
YDR336W	19	19	0
YDR337W	65	65	0
YDR338C	62	59	4
YDR339C	125	125	0
tX(XXX)D	0	0	0
YDR340W	0	0	3
YDR341C	667	667	2
YDR342C	25	25	0
YDR343C	6	6	0
YDR344C	14	2	12
YDR345C	1512	1512	0
YDR346C	620	620	0
YDR347W	136	129	7
YDR348C	264	264	0
YDR349C	115	115	2
tM(CAU)D	9	8	7
YDR350C	39	39	0
YDR351W	279	281	0
YDR352W	102	102	0
YDR353W	285	285	0
YDR354W	85	107	0
YDR354C-A	0	0	22
YDR355C	0	0	16
YDR356W	202	218	0
YDR357C	17	17	0
YDR358W	31	25	6
YDR359C	246	248	4
YDR360W	10	0	12
YDR361C	215	215	0
YDR362C	98	98	1
YDR363W	43	43	0
tK(CUU)D1	3	3	0
YDR363W-A	116	117	0
YDR364C	68	68	0
YDR365C	525	525	0
YDR365W-B	62	69	0
YDR365W-A	0	0	0
YDR366C	0	0	1
YDR367W	8	9	0
YDR368W	65	63	3
YDR369C	69	69	0
YDR370C	66	66	0
YDR371W	26	31	0
YDR371C-A	0	0	5
YDR372C	294	294	0
YDR373W	63	63	0
YDR374C	0	0	0
YDR374W-A	8	8	0
YDR375C	34	34	0
YDR376W	144	144	0
YDR377W	87	87	0
YDR378C	46	46	0
YDR379W	151	151	0
YDR379C-A	13	13	0
YDR380W	40	33	7
YDR381W	325	327	0
YDR381C-A	26	26	0
YDR382W	722	721	1
YDR383C	35	31	4
YDR384C	136	134	2
YDR385W	590	590	0
YDR386W	66	66	0
YDR387C	29	28	1
YDR388W	392	392	0
YDR389W	390	390	0
YDR390C	197	197	0
tG(CCC)D	31	31	0
YDR391C	1	1	0
YDR392W	97	97	0
YDR393W	97	94	4
YDR394W	359	359	0
YDR395W	490	490	0
YDR396W	4	0	40
YDR397C	6	42	0
YDR398W	350	345	5
YDR399W	192	192	0
YDR400W	37	37	1
YDR401W	0	0	0
YDR402C	0	0	0
YDR403W	1	1	0
YDR404C	70	69	1
YDR405W	152	152	0
YDR406W	102	99	3
YDR406W-A	0	0	0
YDR407C	259	259	0
YDR408C	93	88	5
YDR409W	118	113	6
YDR410C	19	19	0
YDR411C	54	51	3
YDR412W	4	134	0
YDR413C	2	0	132
YDR414C	36	27	9
YDR415C	50	50	0
YDR416W	205	203	2
YDR417C	2	0	969
YDR418W	112	1079	0
YDR419W	25	25	0
tS(AGA)D3	7	7	0
YDR420W	626	626	0
YDR421W	79	79	9
YDR422C	271	271	0
YDR423C	95	95	0
YDR424C	61	61	0
YDR425W	71	83	0
YDR426C	0	0	12
YDR427W	170	170	0
YDR428C	8	7	1
YDR429C	538	538	0
YDR430C	238	244	0
YDR431W	4	0	10
YDR432W	367	367	0
YDR433W	52	52	0
YDR434W	80	80	0
YDR435C	20	20	0
YDR436W	56	50	6
YDR437W	29	24	5
YDR438W	17	12	5
YDR439W	29	29	0
YDR440W	54	53	1
YDR441C	14	14	0
YDR442W	18	0	37
YDR443C	139	158	0
YDR444W	102	106	1
YDR445C	0	0	4
tK(CUU)D2	0	0	0
YDR446W	0	0	0
YDR447C	219	218	1
YDR448W	218	216	2
YDR449C	248	248	0
YDR450W	914	914	0
YDR451C	136	136	0
YDR452W	246	245	1
YDR453C	19	19	0
YDR454C	168	168	0
YDR455C	0	0	15
YDR456W	79	93	2
YDR457W	1305	1305	1
YDR458C	131	131	0
YDR459C	34	34	0
YDR460W	143	143	0
YDR461W	359	359	0
YDR461C-A	22	21	1
YDR462W	28	28	0
YDR463W	290	290	0
YDR464W	546	566	1
YDR464C-A	0	0	20
YDR465C	153	153	0
YDR466W	249	306	2
YDR467C	11	6	64
YDR468C	105	105	0
YDR469W	36	35	1
YDR470C	63	62	1
YDR471W	840	839	1
snR13	1060	1060	2
YDR472W	84	84	0
YDR473C	48	48	0
YDR475C	99	97	2
YDR476C	54	53	1
YDR477W	195	195	0
YDR478W	21	21	0
YDR479C	106	71	35
YDR480W	32	32	0
YDR481C	94	94	0
YDR482C	75	75	0
YDR483W	341	342	0
YDR484W	103	103	0
YDR485C	157	157	0
YDR486C	79	79	0
YDR487C	135	135	0
YDR488C	43	43	0
YDR489W	21	19	2
YDR490C	144	102	42
YDR491C	10	0	13
YDR492W	120	123	0
YDR493W	55	55	0
YDR494W	97	98	0
YDR495C	70	70	0
YDR496C	609	609	0
YDR497C	366	366	0
YDR498C	82	82	0
YDR499W	68	61	7
YDR500C	868	869	0
YDR501W	33	33	0
YDR502C	117	117	0
YDR503C	1	1	0
YDR504C	12	12	0
YDR505C	199	199	0
YDR506C	54	47	7
tL(CAA)D	0	0	0
YDR507C	563	569	0
YDR508C	568	701	0
YDR509W	0	0	133
YDR510W	244	258	0
YDR510C-A	0	0	14
YDR511W	12	12	0
YDR512C	18	18	16
YDR513W	62	78	0
YDR514C	82	82	0
YDR515W	74	74	0
YDR516C	34	34	0
YDR517W	102	98	4
YDR518W	72	72	5
YDR519W	76	73	3
YDR520C	86	93	0
YDR521W	0	0	7
YDR522C	1	0	1
YDR523C	3	3	0
YDR524C	192	192	0
YDR524W-C	50	0	50
YDR524C-B	1459	1459	0
YDR524C-A	0	0	0
YDR525W	0	0	0
YDR525W-A	19	19	0
YDR526C	0	0	40
YDR527W	173	213	0
snR84	6940	6940	0
YDR528W	192	192	0
YDR529C	204	204	0
YDR530C	19	19	0
YDR531W	51	51	0
YDR532C	22	22	0
YDR533C	29	29	0
YDR534C	11	11	0
YDR535C	2	2	0
YDR536W	7	0	7
YDR537C	0	0	30
YDR538W	0	30	0
YDR539W	74	74	0
YDR540C	6	6	0
YDR541C	32	32	0
YDR542W	0	0	0
YDR543C	0	0	0
YDR544C	0	0	0
YDR545W	0	0	0
YDR545C-A	0	0	0
YIL177C	0	2	0
YIL177W-A	0	0	0
YIL176C	0	0	0
YIL175W	0	0	0
YIL174W	0	0	0
YIL173W	6	6	0
YIL172C	0	0	0
YIL171W-A	0	0	0
YIL171W	0	0	0
YIL170W	2	0	2
YIL169C	257	15	242
YIL168W	12	12	0
YIL167W	0	0	0
YIL166C	5	3	2
YIL165C	2	2	0
YIL164C	21	21	1
YIL163C	6	0	6
YIL162W	53	53	0
YIL161W	26	26	0
YIL160C	18	0	18
YIL159W	232	227	5
YIL158W	94	94	0
YIL157C	41	56	0
YIL156W-A	0	0	15
YIL156W-B	33	29	4
YIL156W	148	148	0
YIL155C	89	87	2
YIL154C	46	46	6
YIL153W	32	29	3
YIL152W	14	14	0
YIL151C	257	257	0
YIL150C	81	81	0
YIL149C	619	619	0
YIL148W	2111	2108	4
YIL147C	306	306	0
YIL146C	71	71	0
YIL145C	93	93	0
YIL144W	133	133	0
YIL143C	225	225	0
YIL142C-A	0	0	105
YIL142W	388	493	0
YIL141W	0	0	0
YIL140W	184	182	2
YIL139C	1	1	0
YIL138C	164	164	0
YIL137C	302	302	0
YIL136W	32	30	2
YIL135C	118	117	1
YIL134C-A	0	0	0
snR68	3766	3766	1
YIL134W	33	33	0
YIL133C	535	535	0
YIL132C	13	13	0
YIL131C	165	165	0
YIL130W	438	438	0
YIL129C	370	370	1
YIL128W	258	252	6
YIL127C	109	109	0
YIL126W	848	848	0
YIL125W	330	330	0
YIL124W	40	40	0
YIL123W	677	677	0
YIL122W	145	145	0
YIL121W	205	193	12
YIL120W	32	26	6
YIL119C	333	333	0
YIL118W	160	160	0
YIL117C	48	47	1
YIL116W	66	66	0
YIL115W-A	0	0	25
YIL115C	606	632	0
YIL114C	48	48	0
YIL113W	3	1	2
YIL112W	237	232	5
YIL111W	37	34	4
YIL110W	63	63	0
YIL109C	383	383	0
YIL108W	132	132	0
YIL107C	29	29	0
YIL106W	86	86	0
YIL105C	181	204	0
YIL105W-A	0	0	23
YIL104C	224	224	0
YIL103W	125	110	15
YIL102C-A	15	15	0
YIL102C	0	0	5
tT(AGU)I1	0	0	0
YIL101C	30	20	10
YIL100C-A	0	0	0
YIL100W	0	0	0
YIL099W	4	0	5
YIL098C	16	14	8
YIL097W	8	8	0
YIL096C	68	68	0
tI(AAU)I1	1	1	0
YIL095W	162	158	4
YIL094C	184	185	0
YIL093C	103	102	1
YIL092W	45	41	4
YIL091C	742	736	6
YIL090W	242	240	2
YIL089W	22	21	1
tE(CUC)I	3	3	0
YIL088C	60	60	0
YIL087C	8	5	3
YIL086C	0	0	0
YIL085C	152	152	0
YIL084C	62	62	0
YIL083C	40	40	1
YIL080W	13	19	0
YIL082W-A	0	0	0
YIL082W	0	0	0
tI(AAU)I2	0	0	0
YIL079C	211	211	0
YIL078W	1168	1170	0
YIL077C	21	21	0
YIL076W	133	133	0
YIL075C	554	554	0
YIL074C	86	87	0
YIL073C	14	6	8
YIL072W	1	0	1
YIL071W-A	0	0	21
YIL071C	10	31	0
YIL070C	96	96	0
YIL069C	255	258	0
YIL068W-A	0	0	30
YIL068C	158	188	0
YIL067C	102	122	0
YIL066W-A	2	0	22
YIL066C	10	10	0
YIL065C	50	50	0
YIL064W	50	50	0
YIL063C	129	129	0
YIL062C	54	54	0
YIL061C	57	57	0
YIL060W	0	0	7
YIL059C	0	7	0
YIL058W	9	0	9
YIL057C	0	0	0
tS(UGA)I	5	5	0
YIL056W	160	160	0
YIL055C	9	8	1
YIL054W	0	0	0
YIL053W	562	560	5
YIL052C	500	500	0
YIL051C	355	355	0
YIL050W	65	58	7
YIL049W	21	21	0
YIL048W	230	230	0
YIL047C-A	0	0	0
YIL047C	204	204	0
YIL046W-A	0	0	0
YIL046W	176	176	0
YIL045W	10	10	0
YIL044C	60	60	0
YIL043C	320	320	0
YIL042C	51	51	0
YIL041W	198	201	1
YIL040W	36	27	9
YIL039W	120	120	0
YIL038C	478	478	0
YIL037C	13	2	11
YIL036W	246	246	0
YIL035C	138	138	0
YIL034C	74	71	3
YIL033C	108	108	0
YIL032C	0	0	0
YIL031W	300	300	0
YIL030W-A	0	0	0
YIL030C	478	499	0
YIL029W-A	8	0	29
tK(CUU)I	0	0	0
YIL029C	7	7	0
YIL028W	0	0	0
YIL027C	42	42	0
YIL026C	170	166	4
YIL025C	0	0	0
YIL024C	12	12	0
YIL023C	82	82	0
YIL022W	335	335	0
YIL021W	95	158	0
YIL021C-A	0	0	27
YIL020C-A	0	0	36
YIL020C	15	9	6
YIL019W	105	105	0
YIL018W	767	767	0
YIL017C	74	63	11
YIL016W	39	33	6
YIL015W	739	739	1
tD(GUC)I1	6	6	0
YIL014C-A	1	1	0
tT(AGU)I2	3	3	0
YIL014W	119	119	0
YIL013C	48	20	28
YIL012W	2	2	0
YIL011W	19	19	0
YIL010W	38	38	0
YIL009C-A	23	23	0
tD(GUC)I2	19	20	0
YIL009W	158	158	1
YIL008W	116	116	0
YIL007C	48	48	0
YIL006W	68	68	0
YIL005W	177	183	0
YIL004C	34	22	12
YIL003W	25	25	0
YIL002W-A	37	37	0
YIL002C	153	153	0
YIL001W	55	55	0
YIR001C	60	60	0
YIR002C	127	127	0
YIR003W	93	86	7
YIR004W	198	198	0
YIR005W	14	11	3
YIR006C	1040	1040	0
tE(UUC)I	0	0	0
YIR007W	51	51	0
YIR008C	154	154	0
YIR009W	8	8	0
YIR010W	220	220	0
YIR011C	121	121	0
YIR012W	163	163	0
YIR013C	0	0	0
YIR014W	19	15	4
YIR015W	60	60	0
YIR016W	26	26	0
YIR017C	0	28	0
YIR017W-A	0	0	28
YIR018W	53	53	0
YIR018C-A	1	0	1
YIR019C	10	10	0
ICR1	23	36	4
YIR020C	0	0	0
YIR020W-A	0	0	2
PWR1	0	0	11
YIR020C-B	0	0	24
YIR021W	35	59	0
YIR021W-A	0	0	0
YIR022W	66	66	0
YIR023W	247	256	0
YIR023C-A	0	0	9
YIR024C	14	14	0
YIR025W	55	55	0
YIR026C	160	160	1
YIR027C	0	0	0
YIR028W	1	0	1
YIR029W	0	0	0
YIR030C	0	0	0
YIR030W-A	0	0	0
YIR031C	9	9	0
YIR032C	4	4	0
YIR033W	514	514	0
YIR034C	80	76	4
YIR035C	33	33	0
YIR036C	24	57	0
YIR036W-A	0	0	33
YIR037W	27	27	0
YIR038C	35	35	0
YIR039C	1	1	0
YIR040C	0	0	0
YIR041W	0	0	0
YIR042C	10	10	0
YIR043C	2	0	2
YIR044C	1	1	0
tP(UGG)Q	4	4	0
Q0010	0	0	0
Q0017	0	0	0
15S_rRNA	7369	7368	1
tW(UCA)Q	11	11	0
Q0032	0	0	0
Q0070	6	6	0
Q0055	2994	2993	1
Q0060	194	194	0
Q0065	112	112	0
Q0045	842	842	0
Q0050	6634	6634	0
Q0075	48	48	0
Q0080	6	6	0
Q0085	604	604	0
Q0092	0	0	0
tE(UUC)Q	8	8	0
Q0115	39	39	0
Q0105	569	565	4
Q0120	322	312	10
Q0110	68	53	15
Q0130	1942	1942	0
tS(UGA)Q2	51	51	0
Q0140	10	10	0
Q0142	4	0	4
Q0143	1	1	0
Q0144	0	0	0
21S_rRNA	24764	24757	7
Q0160	300	300	0
tT(UGU)Q1	4	4	0
tC(GCA)Q	7	7	0
tH(GUG)Q	0	0	0
Q0182	24	24	0
tL(UAA)Q	0	0	0
tQ(UUG)Q	24	24	0
tK(UUU)Q	49	49	0
tR(UCU)Q1	6	6	0
tG(UCC)Q	11	11	0
tD(GUC)Q	17	17	0
tS(GCU)Q1	9	9	0
tR(ACG)Q2	0	0	0
tA(UGC)Q	6	6	0
tI(GAU)Q	7	7	0
tY(GUA)Q	3	3	0
tN(GUU)Q	6	6	0
tM(CAU)Q1	0	0	0
Q0250	1971	1937	34
Q0255	62	29	33
tF(GAA)Q	7	7	0
tT(XXX)Q2	3	3	0
tV(UAC)Q	94	94	0
Q0275	945	945	0
tM(CAU)Q2	5	5	0
RPM1	5	5	0
Q0297	0	0	0
YEL077C	26	27	4
YEL077W-A	0	0	1
YEL076C-A	0	0	0
YEL076C	0	0	0
YEL075W-A	0	0	0
YEL075C	0	0	0
YEL074W	0	0	0
YEL073C	4	4	0
YEL072W	5	5	0
YEL071W	157	157	1
YEL070W	1	1	3
YEL069C	6	0	6
YEL068C	26	26	0
YEL067C	11	8	16
YEL066W	11	22	0
YEL065W	191	191	0
YEL064C	24	24	0
YEL063C	345	354	0
YEL062W	57	57	0
YEL061C	171	171	0
YEL060C	147	136	12
YEL059C-A	9	15	0
YEL059W	21	0	27
YEL058W	138	138	0
YEL057C	7	0	7
YEL056W	70	66	4
YEL055C	808	808	0
snR80	4603	4609	0
YEL054C	102	578	0
YEL053W-A	3	0	470
YEL053C	190	190	0
YEL052W	178	178	0
YEL051W	226	226	0
YEL050W-A	0	0	9
YEL050C	154	163	0
snR67	5037	5037	0
snR53	86	86	0
tG(GCC)E	0	0	0
YEL049W	7	0	7
YEL048C	38	38	0
YEL047C	95	93	2
YEL046C	1077	1078	0
YEL045C	95	95	0
YEL044W	57	54	3
YEL043W	329	329	0
YEL042W	323	325	0
YEL041W	8	2	6
YEL040W	774	774	0
YEL039C	13	13	0
YEL038W	33	33	0
YEL037C	304	304	0
YEL036C	162	162	1
YEL035C	1	0	1
YEL034C-A	22	0	1288
YEL034W	0	1159	0
YEL033W	10	64	0
tS(AGA)E	3	4	0
YEL032W	460	476	0
YEL032C-A	0	0	15
YEL031W	855	855	0
YEL030C-A	0	0	0
YEL030W	11	7	4
YEL029C	37	37	0
YEL028W	3	3	0
tM(CAU)E	2	2	0
YEL027W	507	507	0
YEL026W	197	197	0
YEL025C	150	149	1
YEL024W	40	40	0
YEL023C	12	12	0
YEL022W	441	441	0
YEL021W	0	0	0
YEL020C-B	0	0	60
YEL020W-A	16	69	7
RPR1	40415	40431	7
YEL020C	27	27	0
YEL019C	20	20	0
YEL018C-A	0	0	34
YEL018W	43	70	7
YEL017C-A	151	151	0
YEL017W	92	80	12
YEL016C	56	56	0
YEL015W	262	270	5
YEL014C	35	0	43
YEL013W	177	177	0
tQ(UUG)E2	34	34	0
YEL012W	37	33	4
YEL011W	19	13	6
tK(CUU)E1	82	82	0
YEL010W	0	0	0
YEL009C-A	0	0	0
tR(UCU)E	0	0	0
YEL009C	492	494	0
YEL008W	3	6	0
YEL008C-A	0	0	3
YEL007W	378	378	0
YEL006W	53	53	1
YEL005C	28	27	1
YEL004W	12	12	0
YEL003W	30	30	0
YEL002C	247	245	2
YEL001C	135	133	2
YER001W	358	358	7
YER002W	121	121	0
YER003C	219	218	1
YER004W	116	116	0
YER005W	141	134	7
YER006W	485	485	0
YER006C-A	0	0	6
YER007W	60	66	0
YER007C-A	117	116	1
snR14	105	103	2
YER008C	457	457	0
YER009W	176	176	0
YER010C	48	48	0
YER011W	102	100	4
tE(UUC)E1	1	1	0
YER012W	121	121	0
YER013W	205	205	1
YER014W	94	131	0
YER014C-A	0	0	37
YER015W	13	13	0
YER016W	106	106	0
YER017C	380	380	0
YER018C	78	67	20
YER019W	145	133	12
YER019C-A	136	136	0
YER020W	110	107	3
YER021W	293	293	0
YER022W	121	121	0
YER023W	54	110	0
YER023C-A	0	0	56
YER024W	34	20	14
YER025W	483	482	1
tH(GUG)E1	0	0	0
YER026C	184	184	0
YER027C	132	133	0
YER028C	33	33	0
YER029C	120	119	1
YER030W	56	56	0
YER031C	151	151	0
YER032W	285	285	1
YER033C	80	80	0
YER034W	63	63	9
YER035W	94	94	0
YER036C	901	901	0
YER037W	11	7	5
YER038C	5	5	2
YER038W-A	0	16	10
YER039C	0	10	16
YER039C-A	0	0	0
YER040W	150	150	0
YER041W	46	46	6
YER042W	25	25	0
YER043C	860	860	0
YER044C	38	36	2
YER044C-A	0	0	0
YER045C	56	50	7
YER046W	0	0	0
YER046W-A	0	0	4
YER047C	214	218	0
YER048C	300	300	0
tQ(UUG)E1	2	2	0
YER048W-A	30	30	0
YER049W	483	483	1
YER050C	55	55	0
YER051W	35	35	0
YER052C	190	190	0
YER053C	20	20	2
YER053C-A	2	2	0
YER054C	7	7	0
YER055C	369	364	5
YER056C	381	381	0
YER056C-A	517	516	1
YER057C	65	53	12
YER058W	2	2	0
YER059W	66	66	0
YER060W	34	20	14
YER060W-A	31	3	28
YER061C	32	32	0
YER062C	34	34	0
YER063W	77	74	3
YER064C	513	514	0
YER065C	36	7	29
tS(UGA)E	0	0	0
YER066W	6	6	0
YER066C-A	0	0	3
YER067W	0	7	0
YER067C-A	0	0	4
YER068W	339	339	0
YER068C-A	0	0	13
YER069W	138	151	1
YER070W	902	902	0
YER071C	14	14	0
YER072W	79	75	4
YER073W	456	456	0
YER074W	357	357	0
YER074W-A	53	53	0
YER075C	276	276	0
tA(UGC)E	0	0	0
YER076C	10	11	0
YER076W-A	10	0	11
YER077C	140	140	0
YER078C	56	56	0
YER078W-A	1	0	1
YER079W	23	23	0
YER079C-A	0	0	66
YER080W	431	497	0
SRG1	117	117	0
YER081W	32	32	1
YER082C	281	281	0
YER083C	60	65	0
YER084W	0	0	5
YER084W-A	0	0	1
YER085C	0	0	0
YER086W	733	732	1
YER087W	36	76	3
YER087C-A	0	3	40
YER087C-B	62	62	0
YER088C	302	302	0
YER088C-A	34	37	1
YER088W-B	0	0	66
YER089C	197	211	0
YER090W	177	205	0
YER090C-A	0	0	28
YER091C	530	530	0
YER091C-A	0	0	0
YER092W	84	76	8
YER093C	224	223	2
YER093C-A	2	2	0
YER094C	92	92	0
YER095W	85	85	2
YER096W	9	9	0
tE(UUC)E2	3	3	0
YER097W	10	10	0
YER098W	25	20	5
YER099C	62	62	0
YER100W	51	44	7
YER101C	45	44	1
YER102W	510	510	0
YER103W	39	39	0
YER104W	23	23	0
YER105C	529	529	0
YER106W	0	0	0
YER107C	87	100	0
YER107W-A	18	0	31
YER109C	113	113	0
YER110C	1241	1241	0
YER111C	229	229	0
YER112W	120	120	0
YER113C	160	160	1
